Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Node21px 	 Node21py 	 Node21pz 	 Node22px 	 Node22py 	 Node22pz 	 Node23px 	 Node23py 	 Node23pz 	 Node24px 	 Node24py 	 Node24pz 	 Node25px 	 Node25py 	 Node25pz 	 Node26px 	 Node26py 	 Node26pz 	 Node27px 	 Node27py 	 Node27pz 	 Node28px 	 Node28py 	 Node28pz 	 Node29px 	 Node29py 	 Node29pz 	 Node30px 	 Node30py 	 Node30pz 	 Node31px 	 Node31py 	 Node31pz 	 Node32px 	 Node32py 	 Node32pz 	 Node33px 	 Node33py 	 Node33pz 	 Node34px 	 Node34py 	 Node34pz 	 Node35px 	 Node35py 	 Node35pz 	 Node36px 	 Node36py 	 Node36pz 	 Node37px 	 Node37py 	 Node37pz 	 Node38px 	 Node38py 	 Node38pz 	 Node39px 	 Node39py 	 Node39pz 	 Node40px 	 Node40py 	 Node40pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 Seg20Te 	 Seg21Te 	 Seg22Te 	 Seg23Te 	 Seg24Te 	 Seg25Te 	 Seg26Te 	 Seg27Te 	 Seg28Te 	 Seg29Te 	 Seg30Te 	 Seg31Te 	 Seg32Te 	 Seg33Te 	 Seg34Te 	 Seg35Te 	 Seg36Te 	 Seg37Te 	 Seg38Te 	 Seg39Te 	 
9.6766	 1.385	 -0.423	 -0.5	 1.34964	 -0.414189	 -0.500044	 1.31431	 -0.405236	 -0.500044	 1.27894	 -0.396451	 -0.500044	 1.24353	 -0.387842	 -0.500044	 1.20814	 -0.379162	 -0.500043	 1.17274	 -0.370529	 -0.500043	 1.13729	 -0.362105	 -0.500043	 1.10183	 -0.353745	 -0.500043	 1.06637	 -0.345371	 -0.500043	 1.03092	 -0.337007	 -0.500042	 0.995438	 -0.328724	 -0.500042	 0.959909	 -0.320662	 -0.500042	 0.924336	 -0.312796	 -0.500042	 0.888751	 -0.304975	 -0.500042	 0.853191	 -0.297034	 -0.500039	 0.817683	 -0.288854	 -0.500039	 0.782222	 -0.280471	 -0.500044	 0.7468	 -0.271917	 -0.500042	 0.711413	 -0.263211	 -0.500042	 0.676055	 -0.254385	 -0.500025	 0.640734	 -0.245405	 -0.499905	 0.607891	 -0.236913	 -0.486583	 0.575612	 -0.228418	 -0.471935	 0.543712	 -0.219894	 -0.456479	 0.512258	 -0.211289	 -0.440162	 0.481316	 -0.202637	 -0.422907	 0.451	 -0.193902	 -0.404599	 0.421438	 -0.185114	 -0.385109	 0.392781	 -0.17632	 -0.364302	 0.36534	 -0.167482	 -0.34192	 0.339496	 -0.158714	 -0.317671	 0.315835	 -0.15011	 -0.291219	 0.29455	 -0.141963	 -0.262669	 0.275752	 -0.134456	 -0.232242	 0.259433	 -0.127719	 -0.200226	 0.24472	 -0.12146	 -0.167329	 0.23139	 -0.1156	 -0.133758	 0.219626	 -0.110131	 -0.0995224	 0.20956	 -0.104955	 -0.0646856	 0.20102	 -0.1	 -0.0293909	 0.0564921	 0.0558567	 0.0546693	 0.0530783	 0.0512551	 0.0493956	 0.0476798	 0.0462632	 0.0452797	 0.0448106	 0.0448674	 0.0453872	 0.0462499	 0.0473166	 0.0484766	 0.0496705	 0.0508813	 0.0521088	 0.0533445	 0.0545568	 0.0556976	 0.055755	 0.0606672	 0.0657101	 0.0707072	 0.0756627	 0.0806663	 0.0858949	 0.0915856	 0.0980232	 0.105501	 0.114273	 0.124379	 0.135704	 0.147975	 0.160829	 0.174127	 0.188025	 0.202961	 0.219078	 
9.68128	 1.385	 -0.423	 -0.5	 1.34968	 -0.414157	 -0.500044	 1.31437	 -0.405255	 -0.500044	 1.27902	 -0.396462	 -0.500044	 1.24364	 -0.387809	 -0.500044	 1.20825	 -0.379144	 -0.500043	 1.17285	 -0.370534	 -0.500043	 1.1374	 -0.362072	 -0.500043	 1.10192	 -0.353702	 -0.500043	 1.06644	 -0.345332	 -0.500043	 1.03096	 -0.336956	 -0.500042	 0.995457	 -0.328682	 -0.500042	 0.959903	 -0.320616	 -0.500042	 0.924309	 -0.312731	 -0.500042	 0.888703	 -0.304906	 -0.500042	 0.853124	 -0.296964	 -0.500039	 0.817599	 -0.288793	 -0.500039	 0.782126	 -0.280418	 -0.500044	 0.746702	 -0.271868	 -0.500042	 0.71133	 -0.263171	 -0.500042	 0.676012	 -0.254356	 -0.500026	 0.640755	 -0.245398	 -0.500037	 0.607457	 -0.236786	 -0.488312	 0.575245	 -0.228303	 -0.473685	 0.543397	 -0.219784	 -0.458236	 0.511973	 -0.211178	 -0.441915	 0.481047	 -0.202519	 -0.424642	 0.450746	 -0.193769	 -0.406304	 0.421198	 -0.18497	 -0.386775	 0.392572	 -0.176154	 -0.365907	 0.365187	 -0.167295	 -0.343436	 0.339451	 -0.158505	 -0.319055	 0.315948	 -0.149893	 -0.292441	 0.294829	 -0.141767	 -0.263743	 0.276287	 -0.134301	 -0.233134	 0.260167	 -0.127602	 -0.200999	 0.245576	 -0.121353	 -0.168039	 0.232406	 -0.115528	 -0.134395	 0.220819	 -0.110084	 -0.100095	 0.210899	 -0.104931	 -0.0652152	 0.202391	 -0.1	 -0.0299129	 0.0304585	 0.0322798	 0.0356823	 0.04024	 0.0454085	 0.0506475	 0.0554764	 0.0595297	 0.0625943	 0.0645963	 0.0655914	 0.065742	 0.0652781	 0.0644365	 0.0633567	 0.06186	 0.0590233	 0.0526983	 0.0400179	 0.0207826	 0.00233027	 0	 0.00370291	 0.026518	 0.0522788	 0.0723682	 0.0859221	 0.095606	 0.103762	 0.111577	 0.119534	 0.127878	 0.136682	 0.145989	 0.155736	 0.165837	 0.176441	 0.188003	 0.20121	 0.216409	 
9.68596	 1.385	 -0.423	 -0.5	 1.3497	 -0.414119	 -0.500044	 1.31439	 -0.405265	 -0.500044	 1.27906	 -0.396461	 -0.500044	 1.2437	 -0.387763	 -0.500044	 1.20831	 -0.379112	 -0.500043	 1.1729	 -0.370526	 -0.500043	 1.13746	 -0.362029	 -0.500043	 1.10198	 -0.353651	 -0.500043	 1.06649	 -0.345287	 -0.500043	 1.031	 -0.336903	 -0.500042	 0.995472	 -0.328643	 -0.500042	 0.959902	 -0.320574	 -0.500042	 0.924297	 -0.312671	 -0.500042	 0.888681	 -0.304841	 -0.500043	 0.853099	 -0.2969	 -0.50004	 0.817581	 -0.288744	 -0.500039	 0.782129	 -0.280387	 -0.500044	 0.746738	 -0.271849	 -0.500042	 0.711397	 -0.263168	 -0.500042	 0.676096	 -0.254359	 -0.500027	 0.640834	 -0.245405	 -0.500038	 0.606998	 -0.236654	 -0.490037	 0.574787	 -0.228164	 -0.475397	 0.542962	 -0.219642	 -0.459937	 0.511582	 -0.211037	 -0.44361	 0.480707	 -0.202379	 -0.426331	 0.450457	 -0.193624	 -0.407979	 0.420953	 -0.184821	 -0.388423	 0.39238	 -0.175989	 -0.367504	 0.365067	 -0.167114	 -0.34495	 0.339452	 -0.158304	 -0.320441	 0.316108	 -0.14969	 -0.293679	 0.29516	 -0.141586	 -0.26484	 0.276871	 -0.134164	 -0.234057	 0.260919	 -0.127494	 -0.201822	 0.246444	 -0.121256	 -0.168798	 0.233435	 -0.115464	 -0.135073	 0.222016	 -0.110042	 -0.100701	 0.21222	 -0.104908	 -0.0657698	 0.203733	 -0.1	 -0.030445	 0.0208722	 0.0232001	 0.0276454	 0.0338162	 0.0411633	 0.0490658	 0.056882	 0.0640271	 0.070038	 0.0745852	 0.0774465	 0.0784094	 0.0771276	 0.0730102	 0.0653374	 0.0537892	 0.0393048	 0.0245688	 0.0130863	 0.0069105	 0.00518691	 0	 0.00866563	 0.0142466	 0.024169	 0.039749	 0.0593678	 0.0795679	 0.0974442	 0.111939	 0.123583	 0.133605	 0.14309	 0.1528	 0.163024	 0.173804	 0.18526	 0.197719	 0.211667	 0.227283	 
9.69064	 1.385	 -0.423	 -0.5	 1.3497	 -0.414076	 -0.500044	 1.31437	 -0.405266	 -0.500044	 1.27904	 -0.396447	 -0.500044	 1.24368	 -0.387701	 -0.500044	 1.20829	 -0.379063	 -0.500044	 1.17288	 -0.370502	 -0.500043	 1.13745	 -0.361971	 -0.500043	 1.10197	 -0.353585	 -0.500043	 1.06649	 -0.345232	 -0.500043	 1.031	 -0.336847	 -0.500042	 0.995482	 -0.328606	 -0.500042	 0.959924	 -0.320541	 -0.500042	 0.92434	 -0.312624	 -0.500042	 0.888747	 -0.304794	 -0.500043	 0.85319	 -0.29686	 -0.50004	 0.817691	 -0.288723	 -0.50004	 0.782249	 -0.280383	 -0.500044	 0.746858	 -0.271851	 -0.500042	 0.711506	 -0.263175	 -0.500042	 0.676188	 -0.254364	 -0.500028	 0.640903	 -0.24541	 -0.500037	 0.606577	 -0.236532	 -0.49177	 0.57435	 -0.228032	 -0.477123	 0.542523	 -0.2195	 -0.46164	 0.51115	 -0.210885	 -0.445288	 0.480298	 -0.202219	 -0.427984	 0.45009	 -0.193456	 -0.409605	 0.420642	 -0.184652	 -0.390022	 0.392149	 -0.175807	 -0.369058	 0.36494	 -0.166925	 -0.346433	 0.339475	 -0.158101	 -0.321807	 0.316301	 -0.149495	 -0.294915	 0.295537	 -0.141418	 -0.265941	 0.277496	 -0.134042	 -0.234999	 0.261684	 -0.127392	 -0.202682	 0.247326	 -0.121167	 -0.16959	 0.234477	 -0.115407	 -0.13578	 0.223219	 -0.110004	 -0.101329	 0.213522	 -0.104885	 -0.0663435	 0.205045	 -0.1	 -0.030988	 0.0282396	 0.0297218	 0.0326164	 0.0367892	 0.042017	 0.0479987	 0.054326	 0.0604732	 0.0657809	 0.0694579	 0.0706593	 0.0686772	 0.0632572	 0.0549185	 0.0450537	 0.0355629	 0.0280863	 0.0233096	 0.0209477	 0.0205272	 0.0222242	 0.0255762	 0.0244238	 0.0258055	 0.0294671	 0.0351875	 0.0435915	 0.0553512	 0.0703123	 0.0873703	 0.105076	 0.122351	 0.13874	 0.15441	 0.16958	 0.184438	 0.199224	 0.214283	 0.230044	 0.246619	 
9.69532	 1.385	 -0.423	 -0.5	 1.34969	 -0.414031	 -0.500044	 1.31433	 -0.405261	 -0.500044	 1.27899	 -0.396425	 -0.500044	 1.24363	 -0.38763	 -0.500044	 1.20823	 -0.379004	 -0.500044	 1.17281	 -0.370467	 -0.500043	 1.13739	 -0.361905	 -0.500043	 1.10193	 -0.353512	 -0.500043	 1.06647	 -0.345171	 -0.500043	 1.03101	 -0.336793	 -0.500042	 0.995519	 -0.328578	 -0.500042	 0.959997	 -0.320521	 -0.500042	 0.924451	 -0.312594	 -0.500042	 0.888887	 -0.304762	 -0.500043	 0.853345	 -0.296832	 -0.50004	 0.817847	 -0.288711	 -0.50004	 0.782393	 -0.280383	 -0.500044	 0.746984	 -0.271853	 -0.500042	 0.711606	 -0.263178	 -0.500043	 0.676258	 -0.254362	 -0.500028	 0.640942	 -0.245406	 -0.500037	 0.606241	 -0.236431	 -0.493488	 0.57397	 -0.227915	 -0.478876	 0.542129	 -0.21937	 -0.463368	 0.510751	 -0.210743	 -0.446987	 0.479905	 -0.202064	 -0.42965	 0.449716	 -0.193287	 -0.411233	 0.420304	 -0.184475	 -0.391608	 0.391878	 -0.175612	 -0.370584	 0.364773	 -0.16672	 -0.347873	 0.339472	 -0.157884	 -0.323121	 0.316479	 -0.149292	 -0.296102	 0.295926	 -0.141248	 -0.266994	 0.278133	 -0.133923	 -0.235911	 0.262444	 -0.127287	 -0.203533	 0.24821	 -0.121082	 -0.170375	 0.235527	 -0.115353	 -0.136483	 0.224425	 -0.109968	 -0.101959	 0.214807	 -0.104864	 -0.0669258	 0.206328	 -0.1	 -0.0315424	 0.0447598	 0.045068	 0.0456789	 0.0465689	 0.0476436	 0.0487163	 0.0494779	 0.0495406	 0.0485393	 0.0462896	 0.0429498	 0.0390726	 0.03548	 0.0329703	 0.032022	 0.0326689	 0.0346265	 0.0375075	 0.0408851	 0.0441975	 0.0468103	 0.0492719	 0.0470512	 0.0465589	 0.0460327	 0.0463142	 0.0482039	 0.0523747	 0.0594836	 0.0701227	 0.0845743	 0.102559	 0.123211	 0.14543	 0.167909	 0.189645	 0.210157	 0.22949	 0.24805	 0.266028	 
9.7	 1.385	 -0.423	 -0.5	 1.34968	 -0.413989	 -0.500044	 1.31429	 -0.405255	 -0.500044	 1.27893	 -0.396405	 -0.500044	 1.24358	 -0.387562	 -0.500044	 1.20817	 -0.378947	 -0.500044	 1.17275	 -0.370435	 -0.500043	 1.13735	 -0.361845	 -0.500043	 1.10192	 -0.353446	 -0.500043	 1.06648	 -0.345118	 -0.500043	 1.03105	 -0.336749	 -0.500042	 0.995585	 -0.328558	 -0.500042	 0.960089	 -0.320506	 -0.500043	 0.924566	 -0.312565	 -0.500042	 0.889014	 -0.304727	 -0.500043	 0.853474	 -0.296798	 -0.50004	 0.817966	 -0.28869	 -0.50004	 0.782498	 -0.280372	 -0.500044	 0.747071	 -0.271844	 -0.500042	 0.711672	 -0.263172	 -0.500043	 0.676305	 -0.254353	 -0.500029	 0.64097	 -0.245397	 -0.500036	 0.605994	 -0.236353	 -0.495149	 0.573656	 -0.227815	 -0.480654	 0.541804	 -0.219258	 -0.465127	 0.510418	 -0.21062	 -0.448721	 0.47957	 -0.201925	 -0.431351	 0.449387	 -0.193132	 -0.412893	 0.419992	 -0.184306	 -0.393216	 0.391613	 -0.175418	 -0.372118	 0.364592	 -0.166508	 -0.349301	 0.339441	 -0.157653	 -0.324401	 0.316624	 -0.149075	 -0.297234	 0.296295	 -0.141065	 -0.267969	 0.278747	 -0.133793	 -0.236746	 0.263173	 -0.12717	 -0.20432	 0.249082	 -0.120994	 -0.171103	 0.236574	 -0.115296	 -0.137142	 0.225627	 -0.10993	 -0.102562	 0.216071	 -0.104842	 -0.0675021	 0.207581	 -0.1	 -0.0321089	 0.0609499	 0.0599562	 0.0579266	 0.0548049	 0.0505553	 0.0452479	 0.0391241	 0.0326612	 0.0265619	 0.0216482	 0.0186825	 0.0181677	 0.0202169	 0.0245414	 0.0305512	 0.037485	 0.0445301	 0.0509349	 0.0561329	 0.0598399	 0.0620448	 0.0635838	 0.0616515	 0.062423	 0.0628558	 0.0632237	 0.0640346	 0.0659697	 0.0697894	 0.0762452	 0.0860128	 0.0995353	 0.116869	 0.137638	 0.160788	 0.185023	 0.209106	 0.232137	 0.253686	 0.273347	 
9.70476	 1.385	 -0.423	 -0.5	 1.34968	 -0.413954	 -0.500044	 1.31428	 -0.405255	 -0.500044	 1.27892	 -0.396395	 -0.500044	 1.24358	 -0.387509	 -0.500044	 1.20818	 -0.378907	 -0.500044	 1.17276	 -0.370418	 -0.500044	 1.13739	 -0.361802	 -0.500043	 1.10197	 -0.353393	 -0.500043	 1.06653	 -0.345074	 -0.500043	 1.03111	 -0.336709	 -0.500042	 0.995648	 -0.328538	 -0.500042	 0.960153	 -0.320485	 -0.500043	 0.924632	 -0.312525	 -0.500042	 0.889078	 -0.304677	 -0.500043	 0.853534	 -0.296745	 -0.50004	 0.818017	 -0.288649	 -0.50004	 0.78254	 -0.280343	 -0.500044	 0.747107	 -0.271821	 -0.500043	 0.711703	 -0.263154	 -0.500043	 0.67633	 -0.254336	 -0.50003	 0.640988	 -0.245382	 -0.500035	 0.605831	 -0.236295	 -0.496742	 0.573389	 -0.227727	 -0.482478	 0.541531	 -0.219158	 -0.46694	 0.51014	 -0.21051	 -0.450512	 0.479289	 -0.2018	 -0.433112	 0.449108	 -0.192991	 -0.414613	 0.419721	 -0.184147	 -0.394883	 0.391376	 -0.17523	 -0.373702	 0.364429	 -0.166295	 -0.350764	 0.339416	 -0.157416	 -0.325697	 0.316764	 -0.148849	 -0.298361	 0.296668	 -0.140873	 -0.268908	 0.279349	 -0.133652	 -0.237536	 0.263884	 -0.127037	 -0.205056	 0.249951	 -0.120897	 -0.171773	 0.237628	 -0.115231	 -0.137753	 0.226836	 -0.109889	 -0.10314	 0.217334	 -0.10482	 -0.0680842	 0.208848	 -0.1	 -0.0327077	 0.0660089	 0.0636924	 0.0592188	 0.0529251	 0.0453384	 0.0371811	 0.029293	 0.0225293	 0.0176273	 0.0150817	 0.0150792	 0.0174976	 0.0219605	 0.0279179	 0.034742	 0.0418147	 0.0486017	 0.0546969	 0.0598251	 0.0638228	 0.0666237	 0.0686228	 0.0687291	 0.0723628	 0.075844	 0.0793112	 0.0830034	 0.0871724	 0.0921296	 0.0982922	 0.106181	 0.116264	 0.128833	 0.143923	 0.16104	 0.179454	 0.198439	 0.217711	 0.237614	 0.257502	 
9.70977	 1.385	 -0.423	 -0.5	 1.34971	 -0.413928	 -0.500044	 1.31432	 -0.405264	 -0.500044	 1.27898	 -0.3964	 -0.500044	 1.24366	 -0.387476	 -0.500044	 1.20827	 -0.378884	 -0.500044	 1.17285	 -0.370417	 -0.500044	 1.13748	 -0.361773	 -0.500044	 1.10206	 -0.353348	 -0.500043	 1.06661	 -0.345032	 -0.500043	 1.03117	 -0.336667	 -0.500043	 0.995687	 -0.328511	 -0.500042	 0.960175	 -0.320454	 -0.500043	 0.924643	 -0.312471	 -0.500042	 0.88908	 -0.304608	 -0.500043	 0.853529	 -0.296672	 -0.500041	 0.818006	 -0.288589	 -0.50004	 0.782526	 -0.280296	 -0.500044	 0.747095	 -0.271781	 -0.500043	 0.711693	 -0.263123	 -0.500043	 0.676325	 -0.254307	 -0.500031	 0.640986	 -0.245358	 -0.500035	 0.605727	 -0.236249	 -0.498289	 0.573135	 -0.227639	 -0.484393	 0.541273	 -0.219059	 -0.468854	 0.509881	 -0.210402	 -0.452406	 0.479032	 -0.201676	 -0.434977	 0.448853	 -0.192851	 -0.416437	 0.419478	 -0.183987	 -0.396649	 0.39117	 -0.17504	 -0.37538	 0.364301	 -0.166078	 -0.352312	 0.339429	 -0.157176	 -0.327067	 0.316947	 -0.148621	 -0.299548	 0.297099	 -0.140678	 -0.269888	 0.279992	 -0.133506	 -0.238369	 0.264632	 -0.126898	 -0.20583	 0.250872	 -0.1208	 -0.172472	 0.23874	 -0.115164	 -0.138397	 0.228097	 -0.109847	 -0.103762	 0.218641	 -0.104799	 -0.0687247	 0.210191	 -0.1	 -0.0333713	 0.050904	 0.0491555	 0.0459522	 0.0418135	 0.0373737	 0.0332698	 0.0300115	 0.0279191	 0.0271116	 0.0275304	 0.0289976	 0.0312807	 0.0341507	 0.0374182	 0.0409473	 0.0446455	 0.048442	 0.052268	 0.0560472	 0.0596986	 0.0631471	 0.0664512	 0.0698143	 0.0774631	 0.0852632	 0.0930028	 0.100675	 0.108284	 0.115863	 0.123507	 0.131398	 0.139687	 0.148448	 0.157621	 0.166873	 0.175946	 0.185174	 0.196157	 0.211514	 0.230773	 
9.71479	 1.385	 -0.423	 -0.5	 1.34975	 -0.413911	 -0.500044	 1.31438	 -0.405276	 -0.500044	 1.27906	 -0.396412	 -0.500044	 1.24377	 -0.387453	 -0.500044	 1.20838	 -0.378869	 -0.500044	 1.17295	 -0.370419	 -0.500044	 1.13758	 -0.361748	 -0.500044	 1.10214	 -0.353304	 -0.500043	 1.06668	 -0.344987	 -0.500043	 1.03122	 -0.336624	 -0.500043	 0.995704	 -0.32848	 -0.500043	 0.960173	 -0.320417	 -0.500043	 0.924627	 -0.312412	 -0.500043	 0.889054	 -0.304533	 -0.500043	 0.853494	 -0.296591	 -0.500041	 0.817962	 -0.288518	 -0.500041	 0.782478	 -0.280237	 -0.500044	 0.747046	 -0.271731	 -0.500043	 0.711645	 -0.26308	 -0.500043	 0.676282	 -0.254267	 -0.500031	 0.640947	 -0.245322	 -0.500035	 0.605652	 -0.236208	 -0.499695	 0.572872	 -0.227548	 -0.486281	 0.541006	 -0.218955	 -0.470754	 0.50962	 -0.210291	 -0.454287	 0.478779	 -0.201549	 -0.436828	 0.448612	 -0.192712	 -0.418251	 0.41926	 -0.183829	 -0.398408	 0.391004	 -0.174856	 -0.377053	 0.36423	 -0.165869	 -0.353856	 0.339509	 -0.15695	 -0.328444	 0.317203	 -0.148414	 -0.300757	 0.29761	 -0.140509	 -0.270904	 0.280677	 -0.133378	 -0.239272	 0.265417	 -0.126777	 -0.206678	 0.251826	 -0.120719	 -0.173239	 0.239865	 -0.115105	 -0.139095	 0.22934	 -0.109808	 -0.104416	 0.219913	 -0.104777	 -0.0693653	 0.21143	 -0.1	 -0.0340193	 0.0257301	 0.0264857	 0.0279523	 0.0300344	 0.0325844	 0.0354206	 0.0383269	 0.0410834	 0.0434999	 0.0454414	 0.0468496	 0.0477501	 0.0482487	 0.0485127	 0.048747	 0.0491666	 0.0499712	 0.0513252	 0.053338	 0.0560503	 0.0594247	 0.0633591	 0.0688334	 0.0791158	 0.089896	 0.100584	 0.110898	 0.120592	 0.12949	 0.137534	 0.144821	 0.151511	 0.157874	 0.164282	 0.171196	 0.179241	 0.188941	 0.200407	 0.213728	 0.229015	 
9.7198	 1.385	 -0.423	 -0.5	 1.34977	 -0.413892	 -0.500044	 1.31441	 -0.405281	 -0.500044	 1.27911	 -0.396414	 -0.500044	 1.24383	 -0.387423	 -0.500044	 1.20844	 -0.378844	 -0.500044	 1.17301	 -0.370407	 -0.500044	 1.13764	 -0.361715	 -0.500044	 1.1022	 -0.353253	 -0.500043	 1.06672	 -0.344936	 -0.500043	 1.03124	 -0.336579	 -0.500043	 0.995712	 -0.328448	 -0.500043	 0.960167	 -0.320381	 -0.500043	 0.924612	 -0.312356	 -0.500043	 0.889029	 -0.304458	 -0.500043	 0.853459	 -0.296509	 -0.500041	 0.817916	 -0.288444	 -0.500041	 0.782421	 -0.280173	 -0.500044	 0.746982	 -0.271675	 -0.500043	 0.711581	 -0.26303	 -0.500043	 0.67623	 -0.254222	 -0.500032	 0.640929	 -0.245288	 -0.500036	 0.605689	 -0.236195	 -0.500011	 0.572453	 -0.227414	 -0.488081	 0.540642	 -0.218824	 -0.472596	 0.509306	 -0.210162	 -0.456128	 0.478504	 -0.201412	 -0.438651	 0.44837	 -0.192569	 -0.420043	 0.419064	 -0.183669	 -0.400151	 0.39088	 -0.174676	 -0.378716	 0.364225	 -0.165668	 -0.355397	 0.339667	 -0.156744	 -0.329835	 0.317546	 -0.148232	 -0.301995	 0.298204	 -0.140367	 -0.271966	 0.281405	 -0.133266	 -0.240248	 0.266244	 -0.126674	 -0.207593	 0.252812	 -0.120653	 -0.174066	 0.241002	 -0.115054	 -0.139847	 0.23057	 -0.109774	 -0.105117	 0.221159	 -0.104757	 -0.070039	 0.212632	 -0.1	 -0.0346796	 0.0117677	 0.0139511	 0.0180648	 0.0236456	 0.0300978	 0.0367927	 0.0431489	 0.0487045	 0.0531554	 0.0563654	 0.0583508	 0.0592506	 0.0592915	 0.0587533	 0.0579316	 0.0570831	 0.0562992	 0.0551966	 0.0523527	 0.0450377	 0.0312522	 0.0155181	 0.0100539	 0.0262439	 0.0550405	 0.0826733	 0.102731	 0.11626	 0.126082	 0.134239	 0.141992	 0.150165	 0.15932	 0.16954	 0.180476	 0.191789	 0.203468	 0.215865	 0.229693	 0.245308	 
9.72481	 1.385	 -0.423	 -0.5	 1.34977	 -0.41387	 -0.500044	 1.3144	 -0.405273	 -0.500044	 1.2791	 -0.3964	 -0.500044	 1.24382	 -0.387379	 -0.500044	 1.20844	 -0.378803	 -0.500044	 1.173	 -0.370377	 -0.500044	 1.13763	 -0.361671	 -0.500044	 1.1022	 -0.353193	 -0.500043	 1.06672	 -0.344875	 -0.500044	 1.03124	 -0.336532	 -0.500043	 0.995706	 -0.328413	 -0.500043	 0.960157	 -0.320345	 -0.500043	 0.9246	 -0.312302	 -0.500043	 0.889015	 -0.304384	 -0.500043	 0.853442	 -0.296429	 -0.500041	 0.817898	 -0.288374	 -0.500041	 0.78241	 -0.280117	 -0.500044	 0.746989	 -0.271634	 -0.500043	 0.711618	 -0.263003	 -0.500043	 0.676296	 -0.254206	 -0.500033	 0.641011	 -0.245279	 -0.500036	 0.605763	 -0.236191	 -0.500012	 0.571963	 -0.227261	 -0.489848	 0.540146	 -0.218656	 -0.474377	 0.508852	 -0.209994	 -0.457893	 0.47812	 -0.201242	 -0.440405	 0.448064	 -0.192404	 -0.421783	 0.418848	 -0.183497	 -0.401859	 0.390773	 -0.174492	 -0.380358	 0.364262	 -0.165469	 -0.356925	 0.339878	 -0.156549	 -0.331222	 0.317954	 -0.148066	 -0.303229	 0.298857	 -0.140243	 -0.273034	 0.282157	 -0.133163	 -0.241254	 0.267103	 -0.126586	 -0.208534	 0.253825	 -0.120596	 -0.174922	 0.242149	 -0.11501	 -0.140631	 0.231785	 -0.109744	 -0.105849	 0.22238	 -0.104741	 -0.0707357	 0.2138	 -0.1	 -0.0353528	 0.0167518	 0.0182927	 0.0212565	 0.025417	 0.0304653	 0.0360424	 0.0417727	 0.0473047	 0.0523393	 0.0566502	 0.0600817	 0.0625135	 0.0637845	 0.0635828	 0.0613583	 0.0564113	 0.0483442	 0.0378589	 0.02731	 0.0199936	 0.0179763	 0.0203909	 0.0256635	 0.0277325	 0.0323257	 0.0411309	 0.0554659	 0.0737948	 0.0931246	 0.111259	 0.127693	 0.143041	 0.158206	 0.173604	 0.189243	 0.205082	 0.221157	 0.23753	 0.254416	 0.271687	 
